table_name,field_name,record_id,record_sub_id,field_value,language,translation
stops,stop_name,"","",Belsele,nl,Belsele
stops,stop_name,"","",Genly,nl,Genly
stops,stop_name,"","",Tronchiennes,nl,Drongen
stops,stop_name,"","",Bellem,nl,Bellem
stops,stop_name,"","",Trooz,nl,Trooz
stops,stop_name,"","",Beignée,nl,Beignée
stops,stop_name,"","",Fontaine-Valmont,nl,Fontaine-Valmont
stops,stop_name,"","",Tubize,nl,Tubeke
stops,stop_name,"","",Begijnendijk,nl,Begijnendijk
stops,stop_name,"","",Marchienne-au-Pont,nl,Marchienne-au-Pont
stops,stop_name,"","",Turnhout,nl,Turnhout
stops,stop_name,"","",Beervelde,nl,Beervelde
stops,stop_name,"","",Uccle-Calevoet,nl,Ukkel-Kalevoet
stops,stop_name,"","",Beersel,nl,Beersel
stops,stop_name,"","",Muizen,nl,Muizen
stops,stop_name,"","",Uccle-Stalle,nl,Ukkel-Stalle
stops,stop_name,"","",Beernem,nl,Beernem
stops,stop_name,"","",Valkenburg,nl,Valkenburg
stops,stop_name,"","",Beauraing,nl,Beauraing
stops,stop_name,"","",Veltem,nl,Veltem
stops,stop_name,"","",Basse-Wavre,nl,Basse-Wavre
stops,stop_name,"","",Evere,nl,Evere
stops,stop_name,"","",Vertrijk,nl,Vertrijk
stops,stop_name,"","",Bas-Oha,nl,Bas-Oha
stops,stop_name,"","",Gentbrugge,nl,Gentbrugge
stops,stop_name,"","",Verviers-Central,nl,Verviers-Centraal
stops,stop_name,"","",Bascharage-Sanem (LU),nl,Bascharage-Sanem (LU)
stops,stop_name,"","",Verviers-Palais,nl,Verviers-Paleis
stops,stop_name,"","",Barvaux,nl,Barvaux
stops,stop_name,"","",Méry,nl,Méry
trips,trip_headsign,"","",Welle,de,Welle
trips,trip_headsign,"","",Heist-op-den-Berg,de,Heist-op-den-Berg
trips,trip_headsign,"","",Mariembourg,de,Mariembourg
trips,trip_headsign,"","",Renaix,de,Ronse / Renaix
trips,trip_headsign,"","",Herentals,de,Herentals
trips,trip_headsign,"","",Boom,de,Boom
trips,trip_headsign,"","",Erquelinnes,de,Erquelinnes
trips,trip_headsign,"","",Herent,de,Herent
trips,trip_headsign,"","",Soignies,de,Zinnik / Soignies
trips,trip_headsign,"","",Turnhout,de,Turnhout
trips,trip_headsign,"","",Herstal,de,Herstal
trips,trip_headsign,"","",Saint-Ghislain,de,Saint-Ghislain
trips,trip_headsign,"","",Zonhoven,de,Zonhoven
trips,trip_headsign,"","",Hillegem,de,Hillegem
trips,trip_headsign,"","",Couvin,de,Couvin
trips,trip_headsign,"","",Boondael,de,Boondaal / Boondael
trips,trip_headsign,"","",Hoboken-Polder,de,Hoboken-Polder
trips,trip_headsign,"","",Pepinster,de,Pepinster
trips,trip_headsign,"","",Manage,de,Manage
trips,trip_headsign,"","",Holleken,de,Holleken
trips,trip_headsign,"","",Wespelaar-Tildonk,de,Wespelaar-Tildonk
trips,trip_headsign,"","",Gendron-Celles,de,Gendron-Celles
trips,trip_headsign,"","",Hollerich (LU),de,Hollerich (LU)
trips,trip_headsign,"","",Bornem,de,Bornem
trips,trip_headsign,"","",Spa,de,Spa
trips,trip_headsign,"","",Houraing,de,Houraing
trips,trip_headsign,"","",Maubeuge (FR),de,Maubeuge (FR)
trips,trip_headsign,"","",Verviers-Central,de,Verviers-Centraal / Verviers-Central
trips,trip_headsign,"","",Houyet,de,Houyet
trips,trip_headsign,"","",Paris Nord (FR),de,Paris Nord (FR)
trips,trip_headsign,"","",Deinze,de,Deinze
trips,trip_headsign,"","",Huy,de,Hoei / Huy
trips,trip_headsign,"","",Braine-l'Alleud,de,Braine-l'Alleud
trips,trip_headsign,"","",Zottegem,de,Zottegem
trips,trip_headsign,"","",Iddergem,de,Iddergem
trips,trip_headsign,"","",Spa-Géronstère,de,Spa-Géronstère
trips,trip_headsign,"","",Rotterdam Centraal (NL),de,Rotterdam Centraal (NL)
trips,trip_headsign,"","",Jambes,de,Jambes
trips,trip_headsign,"","",Saint-Nicolas,de,Sint-Niklaas / Saint-Nicolas
trips,trip_headsign,"","",Malines,de,Mechelen / Malines
trips,trip_headsign,"","",Jemeppe-sur-Sambre,de,Jemeppe-sur-Sambre
trips,trip_headsign,"","",Mol,de,Mol
trips,trip_headsign,"","",Wetteren,de,Wetteren
trips,trip_headsign,"","",Jette,de,Jette
trips,trip_headsign,"","",Braine-le-Comte,de,'s-Gravenbrakel / Braine-le-Comte
trips,trip_headsign,"","",Rodange (LU),de,Rodange (LU)
trips,trip_headsign,"","",Jurbise,de,Jurbeke / Jurbise
trips,trip_headsign,"","",Viane-Moerbeke,de,Viane-Moerbeke
trips,trip_headsign,"","",Essen,de,Essen
trips,trip_headsign,"","",Kapellen,de,Kapellen
trips,trip_headsign,"","",Breda (NL),de,Breda (NL)
trips,trip_headsign,"","",Denderleeuw,de,Denderleeuw
trips,trip_headsign,"","",Kiewit,de,Kiewit
trips,trip_headsign,"","",Neerpelt,de,Neerpelt
trips,trip_headsign,"","",Aachen Hbf (DE),de,Aachen HBF (DE)
trips,trip_headsign,"","",Kleinbettingen (LU),de,Kleinbettingen (LU)
trips,trip_headsign,"","",Statte,de,Statte
trips,trip_headsign,"","",Noorderkempen (Brecht),de,Noorderkempen (Brecht)
trips,trip_headsign,"","",Knokke,de,Knokke
trips,trip_headsign,"","",Fleurus,de,Fleurus
trips,trip_headsign,"","",Maastricht (NL),de,Maastricht (NL)
trips,trip_headsign,"","",Köln Hbf (DE),de,Köln Hbf (DE)
trips,trip_headsign,"","",Wien HBF (AT),de,Wien HBF (AT)
trips,trip_headsign,"","",Vielsalm,de,Vielsalm
trips,trip_headsign,"","",Kontich-Lint,de,Kontich-Lint
trips,trip_headsign,"","",Saint-Trond,de,Sint-Truiden / Saint-Trond
trips,trip_headsign,"","",Bressoux,de,Bressoux
trips,trip_headsign,"","",La Louvière-Centre,de,La Louvière-Centre
trips,trip_headsign,"","",Aalter,de,Aalter
trips,trip_headsign,"","",Essen-Grens,de,Essen-Grens
trips,trip_headsign,"","",La Louvière-Sud,de,La Louvière-Zuid / La Louvière-Sud
trips,trip_headsign,"","",Muizen,de,Muizen
trips,trip_headsign,"","",Tamines,de,Tamines
trips,trip_headsign,"","",Landen,de,Landen
trips,trip_headsign,"","",Aarschot,de,Aarschot
trips,trip_headsign,"","",De Pinte,de,De Pinte
trips,trip_headsign,"","",Langdorp,de,Langdorp
trips,trip_headsign,"","",Puurs,de,Puurs
trips,trip_headsign,"","",Bruges,de,Brugge / Bruges
trips,trip_headsign,"","",La Panne,de,De Panne / La Panne
trips,trip_headsign,"","",Acren,de,Acren
trips,trip_headsign,"","",Luxembourg (LU),de,Luxemburg (LU)
trips,trip_headsign,"","",Lede,de,Lede
trips,trip_headsign,"","",Villers-la-Ville,de,Villers-la-Ville
trips,trip_headsign,"","",Wildert,de,Wildert
trips,trip_headsign,"","",Lessines,de,Lessen / Lessines
trips,trip_headsign,"","",Rhode-Saint-Genèse,de,St.-Gen.-Rode/Rhode-St-Gen.
trips,trip_headsign,"","",Tamise,de,Temse / Tamise
trips,trip_headsign,"","",Leuze,de,Leuze
trips,trip_headsign,"","",Pont-à-Celles,de,Pont-à-Celles
trips,trip_headsign,"","",Alost,de,Aalst / Alost
trips,trip_headsign,"","",Libramont,de,Libramont
trips,trip_headsign,"","",Schaerbeek,de,Schaarbeek / Schaerbeek
trips,trip_headsign,"","",Gedinne,de,Gedinne
trips,trip_headsign,"","",Lichtervelde,de,Lichtervelde
trips,trip_headsign,"","",Brussels Airport-Zaventem,de,Brussels Airport-Zaventem
trips,trip_headsign,"","",Ans,de,Ans
trips,trip_headsign,"","",Ostende,de,Oostende / Ostende
trips,trip_headsign,"","",Melsele,de,Melsele
trips,trip_headsign,"","",Vilvorde,de,Vilvoorde / Vilvorde
trips,trip_headsign,"","",Liège-Guillemins,de,Luik-Guillemins / Liège-Guillemins
trips,trip_headsign,"","",Termonde,de,Dendermonde / Termonde
trips,trip_headsign,"","",Diepenbeek,de,Diepenbeek
trips,trip_headsign,"","",Willebroek,de,Willebroek
trips,trip_headsign,"","",Quiévrain,de,Quiévrain
trips,trip_headsign,"","",Anvers-Berchem,de,Antwerpen-Berchem / Anvers-Berchem
trips,trip_headsign,"","",Bruxelles-Central,de,Brus.-/ Brux-Centr.
trips,trip_headsign,"","",Marloie,de,Marloie
trips,trip_headsign,"","",Anvers-Central,de,Antwerpen-Centraal / Anvers-Central
trips,trip_headsign,"","",Liège-Saint-Lambert,de,Luik-Sint-Lambertus / Liège-Saint-Lambert
trips,trip_headsign,"","",Furnes,de,Veurne / Furnes
trips,trip_headsign,"","",Ternat,de,Ternat
trips,trip_headsign,"","",Virton,de,Virton
trips,trip_headsign,"","",Bruxelles-Luxembourg,de,Brus./Brux.-Luxemb.
trips,trip_headsign,"","",Philippeville,de,Philippeville
trips,trip_headsign,"","",Luttre,de,Luttre
trips,trip_headsign,"","",Anvers-Luchtbal,de,Antwerpen-Luchtbal / Anvers-Luchtbal
trips,trip_headsign,"","",Diest,de,Diest
trips,trip_headsign,"","",Lierre,de,Lier / Lierre
trips,trip_headsign,"","",Wondelgem,de,Wondelgem
trips,trip_headsign,"","",Moustier,de,Moustier
trips,trip_headsign,"","",Anvers-Noorderdokken,de,Antwerpen-Noorderdokken / Anvers-Noorderdokken
trips,trip_headsign,"","",Testelt,de,Testelt
trips,trip_headsign,"","",Merelbeke,de,Merelbeke
trips,trip_headsign,"","",Bruxelles-Midi,de,Brus.-Zuid / Brux.-Midi
trips,trip_headsign,"","",Visé,de,Wezet / Visé
trips,trip_headsign,"","",Anvers-Sud,de,Antwerpen-Zuid / Anvers-Sud
trips,trip_headsign,"","",Liers,de,Liers
trips,trip_headsign,"","",Ettelbruck (LU),de,Ettelbruck (LU)
trips,trip_headsign,"","",Ruisbroek,de,Ruisbroek
trips,trip_headsign,"","",Anzegem,de,Anzegem
trips,trip_headsign,"","",Ypres,de,Ieper / Ypres
trips,trip_headsign,"","",Tielen,de,Tielen
trips,trip_headsign,"","",Bruxelles-Nord,de,Brus.-Noord / Brux.-Nord
trips,trip_headsign,"","",Dinant,de,Dinant
trips,trip_headsign,"","",Pétange (LU),de,Pétange (LU)
trips,trip_headsign,"","",Lille Flandres (FR),de,Lille Flandres (FR)
trips,trip_headsign,"","",Arlon,de,Aarlen / Arlon
trips,trip_headsign,"","",Walcourt,de,Walcourt
trips,trip_headsign,"","",Rivage,de,Rivage
trips,trip_headsign,"","",Gembloux,de,Gembloux
trips,trip_headsign,"","",Ath,de,Aat / Ath
trips,trip_headsign,"","",Tielt,de,Tielt
trips,trip_headsign,"","",Burst,de,Burst
trips,trip_headsign,"","",Roosendaal (NL),de,Roosendaal (NL)
trips,trip_headsign,"","",Lokeren,de,Lokeren
trips,trip_headsign,"","",Yvoir,de,Yvoir
trips,trip_headsign,"","",Athus,de,Athus
trips,trip_headsign,"","",Eupen,de,Eupen
trips,trip_headsign,"","",Waregem,de,Waregem
trips,trip_headsign,"","",Cambron-Casteau,de,Cambron-Casteau
trips,trip_headsign,"","",Audenarde,de,Oudenaarde / Audenarde
trips,trip_headsign,"","",Tilly,de,Tilly
trips,trip_headsign,"","",Dixmude,de,Diksmuide/Dixmude
trips,trip_headsign,"","",Londerzeel,de,Londerzeel
trips,trip_headsign,"","",Mouscron,de,Moeskroen / Mouscron
trips,trip_headsign,"","",Aulnoye Aymeries (FR),de,Aulnoye Aymeries (FR)
trips,trip_headsign,"","",Nivelles,de,Nijvel / Nivelles
trips,trip_headsign,"","",Gand-Dampoort,de,Gent-Dampoort / Gand-Dampoort
trips,trip_headsign,"","",Zaventem,de,Zaventem
trips,trip_headsign,"","",Waremme,de,Borgworm / Waremme
trips,trip_headsign,"","",Charleroi-Central,de,Charleroi-Central
trips,trip_headsign,"","",Tirlemont,de,Tienen / Tirlemont
trips,trip_headsign,"","",Louvain,de,Leuven / Louvain
trips,trip_headsign,"","",Beauraing,de,Beauraing
trips,trip_headsign,"","",Rhisnes,de,Rhisnes
trips,trip_headsign,"","",Schellebelle,de,Schellebelle
trips,trip_headsign,"","",Genk,de,Genk
trips,trip_headsign,"","",Duffel,de,Duffel
trips,trip_headsign,"","",Louvain-la-Neuve,de,Louvain-la-Neuve
trips,trip_headsign,"","",Namur,de,Namen / Namur
trips,trip_headsign,"","",Opwijk,de,Opwijk
trips,trip_headsign,"","",Begijnendijk,de,Begijnendijk
trips,trip_headsign,"","",Charleroi-Ouest,de,Charleroi-West / Charleroi-Ouest
trips,trip_headsign,"","",Tongres,de,Tongeren / Tongres
trips,trip_headsign,"","",Poperinge,de,Poperinge
trips,trip_headsign,"","",Wavre,de,Waver / Wavre
trips,trip_headsign,"","",Zeebrugge-Dorp,de,Zeebrugge-Dorp
trips,trip_headsign,"","",Quévy,de,Quévy
trips,trip_headsign,"","",Ezemaal,de,Ezemaal
trips,trip_headsign,"","",Bertrix,de,Bertrix
trips,trip_headsign,"","",Schulen,de,Schulen
trips,trip_headsign,"","",Geel,de,Geel
trips,trip_headsign,"","",Châtelet,de,Châtelet
trips,trip_headsign,"","",Binche,de,Binche
trips,trip_headsign,"","",Tournai,de,Doornik / Tournai
trips,trip_headsign,"","",Eeklo,de,Eeklo
trips,trip_headsign,"","",Menin,de,Menen / Menin
trips,trip_headsign,"","",Weerde,de,Weerde
trips,trip_headsign,"","",Bissegem,de,Bissegem
trips,trip_headsign,"","",Sint-Denijs-Boekel,de,Sint-Denijs-Boekel
trips,trip_headsign,"","",Zeebrugge-Strand,de,Zeebrugge-Strand
trips,trip_headsign,"","",Rochefort-Jemelle,de,Rochefort-Jemelle
trips,trip_headsign,"","",Ciney,de,Ciney
trips,trip_headsign,"","",Trois-Ponts,de,Trois-Ponts
trips,trip_headsign,"","",Blankenberge,de,Blankenberge
trips,trip_headsign,"","",Gand-Saint-Pierre,de,Gent-Sint-Pieters / Gand-Saint-Pierre
trips,trip_headsign,"","",Flémalle-Haute,de,Flémalle-Haute
trips,trip_headsign,"","",Blaton,de,Blaton
trips,trip_headsign,"","",Sint-Gillis,de,Sint-Gillis
trips,trip_headsign,"","",Welkenraedt,de,Welkenraedt
trips,trip_headsign,"","",Maubeuge (FR),en,Maubeuge (FR)
trips,trip_headsign,"","",Philippeville,en,Philippeville
trips,trip_headsign,"","",Pont-à-Celles,en,Pont-à-Celles
trips,trip_headsign,"","",Poperinge,en,Poperinge
trips,trip_headsign,"","",Puurs,en,Puurs
trips,trip_headsign,"","",Quévy,en,Quévy
trips,trip_headsign,"","",Quiévrain,en,Quiévrain
trips,trip_headsign,"","",Renaix,en,Renaix / Ronse
trips,trip_headsign,"","",Rhisnes,en,Rhisnes
trips,trip_headsign,"","",Rhode-Saint-Genèse,en,Rhode-St-Gen./St.-Gen.-Rode
trips,trip_headsign,"","",Rivage,en,Rivage
trips,trip_headsign,"","",Rochefort-Jemelle,en,Rochefort-Jemelle
trips,trip_headsign,"","",Rodange (LU),en,Rodange (LU)
trips,trip_headsign,"","",Roosendaal (NL),en,Roosendaal (NL)
trips,trip_headsign,"","",Rotterdam Centraal (NL),en,Rotterdam Centraal (NL)
trips,trip_headsign,"","",Roulers,en,Roeselare / Roulers
trips,trip_headsign,"","",Ruisbroek,en,Ruisbroek
trips,trip_headsign,"","",Ruisbroek-Sauvegarde,en,Ruisbroek-Sauvegarde
trips,trip_headsign,"","",Saint-Ghislain,en,Saint-Ghislain
trips,trip_headsign,"","",Saint-Nicolas,en,Saint-Nicolas / Sint-Niklaas
trips,trip_headsign,"","",Saint-Trond,en,Saint-Trond / Sint-Truiden
trips,trip_headsign,"","",Schaerbeek,en,Schaerbeek / Schaarbeek
trips,trip_headsign,"","",Schellebelle,en,Schellebelle
trips,trip_headsign,"","",Schulen,en,Schulen
trips,trip_headsign,"","",Sint-Denijs-Boekel,en,Sint-Denijs-Boekel
trips,trip_headsign,"","",Sint-Gillis,en,Sint-Gillis
trips,trip_headsign,"","",Sint-Joris-Weert,en,Sint-Joris-Weert
trips,trip_headsign,"","",Soignies,en,Soignies / Zinnik
trips,trip_headsign,"","",Spa,en,Spa
trips,trip_headsign,"","",Spa-Géronstère,en,Spa-Géronstère
trips,trip_headsign,"","",Statte,en,Statte
trips,trip_headsign,"","",Tamines,en,Tamines
trips,trip_headsign,"","",Tamise,en,Tamise / Temse
trips,trip_headsign,"","",Termonde,en,Termonde / Dendermonde
trips,trip_headsign,"","",Ternat,en,Ternat
trips,trip_headsign,"","",Testelt,en,Testelt
trips,trip_headsign,"","",Tielen,en,Tielen
trips,trip_headsign,"","",Tielt,en,Tielt
trips,trip_headsign,"","",Tilly,en,Tilly
trips,trip_headsign,"","",Tirlemont,en,Tirlemont / Tienen
trips,trip_headsign,"","",Tongres,en,Tongres / Tongeren
trips,trip_headsign,"","",Tournai,en,Tournai / Doornik
trips,trip_headsign,"","",Trois-Ponts,en,Trois-Ponts
trips,trip_headsign,"","",Troisvierges (LU),en,Troisvierges (LU)
trips,trip_headsign,"","",Turnhout,en,Turnhout
trips,trip_headsign,"","",Verviers-Central,en,Verviers-Central / Verviers-Centraal
trips,trip_headsign,"","",Viane-Moerbeke,en,Viane-Moerbeke
trips,trip_headsign,"","",Vielsalm,en,Vielsalm
trips,trip_headsign,"","",Villers-la-Ville,en,Villers-la-Ville
trips,trip_headsign,"","",Vilvorde,en,Vilvorde / Vilvoorde
trips,trip_headsign,"","",Virton,en,Virton
trips,trip_headsign,"","",Visé,en,Visé / Wezet
trips,trip_headsign,"","",Walcourt,en,Walcourt
trips,trip_headsign,"","",Waregem,en,Waregem
trips,trip_headsign,"","",Waremme,en,Waremme / Borgworm
trips,trip_headsign,"","",Wavre,en,Wavre / Waver
trips,trip_headsign,"","",Weerde,en,Weerde
trips,trip_headsign,"","",Welkenraedt,en,Welkenraedt
trips,trip_headsign,"","",Welle,en,Welle
trips,trip_headsign,"","",Wespelaar-Tildonk,en,Wespelaar-Tildonk
trips,trip_headsign,"","",Wetteren,en,Wetteren
trips,trip_headsign,"","",Wien HBF (AT),en,Wien HBF (AT)
trips,trip_headsign,"","",Wildert,en,Wildert
trips,trip_headsign,"","",Willebroek,en,Willebroek
trips,trip_headsign,"","",Wondelgem,en,Wondelgem
trips,trip_headsign,"","",Ypres,en,Ypres / Ieper
trips,trip_headsign,"","",Yvoir,en,Yvoir
trips,trip_headsign,"","",Zaventem,en,Zaventem
trips,trip_headsign,"","",Zeebrugge-Dorp,en,Zeebrugge-Dorp
trips,trip_headsign,"","",Zeebrugge-Strand,en,Zeebrugge-Strand
trips,trip_headsign,"","",Zele,en,Zele
trips,trip_headsign,"","",Zonhoven,en,Zonhoven
trips,trip_headsign,"","",Zottegem,en,Zottegem
trips,trip_headsign,"","",Aachen Hbf (DE),en,Aachen HBF (DE)
trips,trip_headsign,"","",Aalter,en,Aalter
trips,trip_headsign,"","",Aarschot,en,Aarschot
trips,trip_headsign,"","",Acren,en,Acren
trips,trip_headsign,"","",Alost,en,Alost / Aalst
trips,trip_headsign,"","",Ans,en,Ans
trips,trip_headsign,"","",Anvers-Berchem,en,Anvers-Berchem / Antwerpen-Berchem
trips,trip_headsign,"","",Anvers-Central,en,Anvers-Central / Antwerpen-Centraal
trips,trip_headsign,"","",Anvers-Luchtbal,en,Anvers-Luchtbal / Antwerpen-Luchtbal
trips,trip_headsign,"","",Anvers-Noorderdokken,en,Anvers-Noorderdokken / Antwerpen-Noorderdokken
trips,trip_headsign,"","",Anvers-Sud,en,Anvers-Sud / Antwerpen-Zuid
trips,trip_headsign,"","",Anzegem,en,Anzegem
trips,trip_headsign,"","",Arlon,en,Arlon / Aarlen
trips,trip_headsign,"","",Ath,en,Ath / Aat
trips,trip_headsign,"","",Athus,en,Athus
trips,trip_headsign,"","",Audenarde,en,Audenarde / Oudenaarde
trips,trip_headsign,"","",Aulnoye Aymeries (FR),en,Aulnoye Aymeries (FR)
trips,trip_headsign,"","",Beauraing,en,Beauraing
trips,trip_headsign,"","",Begijnendijk,en,Begijnendijk
trips,trip_headsign,"","",Bertrix,en,Bertrix
trips,trip_headsign,"","",Binche,en,Binche
trips,trip_headsign,"","",Bissegem,en,Bissegem
trips,trip_headsign,"","",Blankenberge,en,Blankenberge
trips,trip_headsign,"","",Blaton,en,Blaton
trips,trip_headsign,"","",Boechout,en,Boechout
trips,trip_headsign,"","",Bomal,en,Bomal
trips,trip_headsign,"","",Boom,en,Boom
trips,trip_headsign,"","",Boondael,en,Boondael/Boondaal
trips,trip_headsign,"","",Bornem,en,Bornem
trips,trip_headsign,"","",Braine-l'Alleud,en,Braine-l'Alleud
trips,trip_headsign,"","",Braine-le-Comte,en,Braine-le-Comte / 's-Gravenbrakel
trips,trip_headsign,"","",Breda (NL),en,Breda (NL)
trips,trip_headsign,"","",Bressoux,en,Bressoux
trips,trip_headsign,"","",Bruges,en,Bruges / Brugge
trips,trip_headsign,"","",Brussels Airport-Zaventem,en,Brussels Airport-Zaventem
trips,trip_headsign,"","",Bruxelles-Central,en,Brux.-/ Brus-Centr.
trips,trip_headsign,"","",Bruxelles-Luxembourg,en,Brux./Brus.-Luxemb.
trips,trip_headsign,"","",Bruxelles-Midi,en,Brux.-Midi/Brus.-Zuid
trips,trip_headsign,"","",Bruxelles-Nord,en,Brux.-Nord/Brus.-Noord
trips,trip_headsign,"","",Burst,en,Burst
trips,trip_headsign,"","",Cambron-Casteau,en,Cambron-Casteau
trips,trip_headsign,"","",Charleroi-Central,en,Charleroi-Central
trips,trip_headsign,"","",Charleroi-Ouest,en,Charleroi-Ouest / Charleroi-West
trips,trip_headsign,"","",Châtelet,en,Châtelet
trips,trip_headsign,"","",Hal,en,Hal / Halle
trips,trip_headsign,"","",Hamont,en,Hamont
trips,trip_headsign,"","",Hasselt,en,Hasselt
trips,trip_headsign,"","",Heerlen,en,Heerlen
trips,trip_headsign,"","",Heist-op-den-Berg,en,Heist-op-den-Berg
trips,trip_headsign,"","",Herentals,en,Herentals
trips,trip_headsign,"","",Herent,en,Herent
trips,trip_headsign,"","",Herstal,en,Herstal
trips,trip_headsign,"","",Hillegem,en,Hillegem
trips,trip_headsign,"","",Hoboken-Polder,en,Hoboken-Polder
trips,trip_headsign,"","",Holleken,en,Holleken
trips,trip_headsign,"","",Hollerich (LU),en,Hollerich (LU)
trips,trip_headsign,"","",Houraing,en,Houraing
trips,trip_headsign,"","",Houyet,en,Houyet
trips,trip_headsign,"","",Huy,en,Huy / Hoei
trips,trip_headsign,"","",Iddergem,en,Iddergem
trips,trip_headsign,"","",Jambes,en,Jambes
trips,trip_headsign,"","",Jemeppe-sur-Sambre,en,Jemeppe-sur-Sambre
trips,trip_headsign,"","",Jette,en,Jette
trips,trip_headsign,"","",Jurbise,en,Jurbise / Jurbeke
trips,trip_headsign,"","",Kapellen,en,Kapellen
trips,trip_headsign,"","",Kiewit,en,Kiewit
trips,trip_headsign,"","",Kleinbettingen (LU),en,Kleinbettingen (LU)
trips,trip_headsign,"","",Knokke,en,Knokke
trips,trip_headsign,"","",Köln Hbf (DE),en,Köln Hbf (DE)
trips,trip_headsign,"","",Kontich-Lint,en,Kontich-Lint
trips,trip_headsign,"","",La Louvière-Centre,en,La Louvière-Centre
trips,trip_headsign,"","",La Louvière-Sud,en,La Louvière-Sud / La Louvière-Zuid
trips,trip_headsign,"","",Kiewit,nl,Kiewit
trips,trip_headsign,"","",Saint-Ghislain,nl,Saint-Ghislain
trips,trip_headsign,"","",Kapellen,nl,Kapellen
trips,trip_headsign,"","",Jurbise,nl,Jurbeke
trips,trip_headsign,"","",Maastricht (NL),nl,Maastricht (NL)
trips,trip_headsign,"","",Jette,nl,Jette
trips,trip_headsign,"","",Jemeppe-sur-Sambre,nl,Jemeppe-sur-Sambre
trips,trip_headsign,"","",Jambes,nl,Jambes
trips,trip_headsign,"","",Iddergem,nl,Iddergem
trips,trip_headsign,"","",Huy,nl,Hoei
trips,trip_headsign,"","",Ruisbroek-Sauvegarde,nl,Ruisbroek-Sauvegarde
trips,trip_headsign,"","",Houyet,nl,Houyet
trips,trip_headsign,"","",Houraing,nl,Houraing
trips,trip_headsign,"","",Malines,nl,Mechelen
trips,trip_headsign,"","",Hollerich (LU),nl,Hollerich (LU)
trips,trip_headsign,"","",Holleken,nl,Holleken
trips,trip_headsign,"","",Hoboken-Polder,nl,Hoboken-Polder
trips,trip_headsign,"","",Hillegem,nl,Hillegem
trips,trip_headsign,"","",Herstal,nl,Herstal
trips,trip_headsign,"","",Ruisbroek,nl,Ruisbroek
trips,trip_headsign,"","",Herent,nl,Herent
trips,trip_headsign,"","",Herentals,nl,Herentals
trips,trip_headsign,"","",Manage,nl,Manage
trips,trip_headsign,"","",Heist-op-den-Berg,nl,Heist-op-den-Berg
trips,trip_headsign,"","",Heerlen,nl,Heerlen
trips,trip_headsign,"","",Hasselt,nl,Hasselt
trips,trip_headsign,"","",Hamont,nl,Hamont
trips,trip_headsign,"","",Hal,nl,Halle
trips,trip_headsign,"","",Philippeville,nl,Philippeville
trips,trip_headsign,"","",Grammont,nl,Geraardsbergen
trips,trip_headsign,"","",Gouvy,nl,Gouvy
trips,trip_headsign,"","",Marbehan,nl,Marbehan
trips,trip_headsign,"","",Gentbrugge,nl,Gentbrugge
trips,trip_headsign,"","",Genk,nl,Genk
trips,trip_headsign,"","",Gendron-Celles,nl,Gendron-Celles
trips,trip_headsign,"","",Gembloux,nl,Gembloux
trips,trip_headsign,"","",Geel,nl,Geel
trips,trip_headsign,"","",Roulers,nl,Roeselare
trips,trip_headsign,"","",Gedinne,nl,Gedinne
trips,trip_headsign,"","",Gand-Saint-Pierre,nl,Gent-Sint-Pieters
trips,trip_headsign,"","",Mariembourg,nl,Mariembourg
trips,trip_headsign,"","",Gand-Dampoort,nl,Gent-Dampoort
trips,trip_headsign,"","",Furnes,nl,Veurne
trips,trip_headsign,"","",Fleurus,nl,Fleurus
trips,trip_headsign,"","",Flémalle-Haute,nl,Flémalle-Haute
trips,trip_headsign,"","",Ezemaal,nl,Ezemaal
trips,trip_headsign,"","",Rotterdam Centraal (NL),nl,Rotterdam Centraal (NL)
trips,trip_headsign,"","",Eupen,nl,Eupen
trips,trip_headsign,"","",Ettelbruck (LU),nl,Ettelbruck (LU)
trips,trip_headsign,"","",Marloie,nl,Marloie
trips,trip_headsign,"","",Essen,nl,Essen
trips,trip_headsign,"","",Essen-Grens,nl,Essen-Grens
trips,trip_headsign,"","",Erquelinnes,nl,Erquelinnes
trips,trip_headsign,"","",Enghien,nl,Edingen
trips,trip_headsign,"","",Eeklo,nl,Eeklo
trips,trip_headsign,"","",Duffel,nl,Duffel
trips,trip_headsign,"","",Dixmude,nl,Diksmuide
trips,trip_headsign,"","",Landen,en,Landen
trips,trip_headsign,"","",Langdorp,en,Langdorp
trips,trip_headsign,"","",La Panne,en,La Panne / De Panne
trips,trip_headsign,"","",Lede,en,Lede
trips,trip_headsign,"","",Lessines,en,Lessines / Lessen
trips,trip_headsign,"","",Leuze,en,Leuze
trips,trip_headsign,"","",Libramont,en,Libramont
trips,trip_headsign,"","",Lichtervelde,en,Lichtervelde
trips,trip_headsign,"","",Liège-Guillemins,en,Liège-Guillemins / Luik-Guillemins
trips,trip_headsign,"","",Liège-Saint-Lambert,en,Liège-Saint-Lambert / Luik-Sint-Lambertus
trips,trip_headsign,"","",Lierre,en,Lierre / Lier
trips,trip_headsign,"","",Liers,en,Liers
trips,trip_headsign,"","",Lille Flandres (FR),en,Lille Flandres (FR)
trips,trip_headsign,"","",Lokeren,en,Lokeren
trips,trip_headsign,"","",Londerzeel,en,Londerzeel
trips,trip_headsign,"","",Louvain,en,Louvain / Leuven
trips,trip_headsign,"","",Louvain-la-Neuve,en,Louvain-la-Neuve
